COMPANY_ABBR_EN,STOCK_TYPE,LIST_BOARD,公司简称,股票代码,地区,DELIST_DATE,NUM,SEC_NAME_CN,AREA_NAME_DESC,FULL_NAME_IN_ENGLISH,SEC_NAME_FULL,STATE_CODE,B_STOCK_CODE,STATE_CODE_STOCK,LIST_DATE,CSRC_CODE,PRODUCT_STATUS,证监会行业,COMPANY_CODE,公司全称,上市日期,REG_PROVINCE,STATE_CODE_B_DESC,INVESTOR_PHONE,IS_VOTE_DIFF,STATUS_A,LEGAL_REPRESENTATIVE,SECURITY_ABBR_B_FULL,SEC_TYPE,PROFIT_FLAG,SMALL_CLASS_NAME,STATE_CODE_A_DESC,OTHER_CODE,CSRC_GREAT_CODE,OFFICE_ZIP,SECURITY_ABBR_A_CN,SECURITY_30_DESC,E_MAIL_ADDRESS,证监会大类行业,FOREIGN_LISTING_ADDRESS,FOREIGN_LISTING_DESC,CHANGEABLE_BOND_CODE,REG_CITY,B_LIST_DATE,OTHER_ABBR,NAME,英文全称,REG_ADDRESS,SECURITY_ABBR_B_CN,CHANGEABLE_BOND_ABBR,OFFICE_ADDRESS,TOTAL_DOMESTIC_VOL,A_LIMIT_VOL,TRADE_DATE,B_VOL,SPECIAL_VOL,TOTAL_UNLIMIT_VOL,A_UNLIMIT_VOL,CDR_VOL
HOLYSTAR,8,2,宏力达,688330,上海市,-,289,宏力达,上海市,"SHANGHAI HOLYSTAR ELECTRICAL TECHNOLOGY CO., LTD.",宏力达信息,2,-,4,20201015,C,   D  F  NY         ,制造业,688330,上海宏力达信息技术股份有限公司,20201015,310000,-,021-64180758,N,   D  F  NY         ,章辉                          ,-,科创A,Y,新一代信息技术,上市,-,38,201615,宏力达,-,hld.mail@holystar.com.cn,电气机械和器材制造业,-,-,-,310000,-,-,宫文静,"SHANGHAI HOLYSTAR ELECTRICAL TECHNOLOGY CO., LTD.",上海市松江区九亭中心路1158号11幢101、401室（一照多址企业）,-,-,上海市松江区田富路528弄,14000.00,0.00,20250902,0.00,-,14000.00,14000.00,0.00
REMEGEN,8,2,荣昌生物,688331,山东省,-,290,荣昌生物,山东省,"REMEGEN CO.,LTD.",荣昌生物,2,-,4,20220331,C,   D  F  NY         ,制造业,688331,荣昌生物制药(烟台)股份有限公司,20220331,370000,-,-,N,   D  F  NY         ,王威东                        ,-,科创A,Y,生物医药,上市,-,27,-,荣昌生物,-,-,医药制造业,-,-,-,370600,-,-,温庆凯,"REMEGEN CO.,LTD.",山东省中国(山东)自由贸易试验区烟台片区烟台开发区北京中路58号,-,-,中国（山东）自由贸易试验区烟台片区烟台开发区北京中路58号,35502.70,19280.31,20250902,0.00,-,16222.39,16222.39,0.00
BLUETRUM,8,2,中科蓝讯,688332,广东省,-,291,中科蓝讯,广东省,"SHENZHEN BLUETRUM TECHNOLOGY CO., LTD.",中科蓝讯,2,-,4,20220715,C,   D  F  NY         ,制造业,688332,深圳市中科蓝讯科技股份有限公司,20220715,440000,-,0755-26658506,N,   D  F  NY         ,黄志强                        ,-,科创A,Y,新一代信息技术,上市,-,39,518053,中科蓝讯,-,ir@bluetrum.com,计算机、通信和其他电子设备制造业,-,-,-,440300,-,-,张仕兵,"SHENZHEN BLUETRUM TECHNOLOGY CO., LTD.",深圳市南山区沙河街道高发社区侨香路4068 号智慧广场A 栋1301-1,-,-,深圳市南山区沙河街道高发社区侨香路4068 号智慧广场A 栋1301-1,12059.82,7628.38,20250902,0.00,-,4431.44,4431.44,0.00
BLT,8,2,铂力特,688333,陕西省,-,292,铂力特,陕西省,"XI'AN BRIGHT LASER TECHNOLOGIES CO.,LTD.",西安铂力特,2,-,4,20190722,C,   D  F  NY         ,制造业,688333,西安铂力特增材技术股份有限公司,20190722,610000,-,029-88485673-8055,N,   D  F  NY         ,薛蕾                          ,-,科创A,Y,高端装备,上市,-,34,710000,铂力特,-,IR@xa-blt.com,通用设备制造业,-,-,-,610100,-,-,崔静姝,"XI'AN BRIGHT LASER TECHNOLOGIES CO.,LTD.",陕西省西安市高新区上林苑七路1000号,-,-,陕西省西安市高新区上林苑七路1000号,27432.22,255.40,20250902,0.00,-,27176.82,27176.82,0.00
XIHARI,8,2,西高院,688334,陕西省,-,293,西高院,陕西省,"XI’AN HIGH VOLTAGE APPARATUS RESEARCH INSTITUTE CO., LTD.",西高院,2,-,4,20230619,M,   D  F  NY         ,科学研究和技术服务业,688334,西安高压电器研究院股份有限公司,20230619,610000,-,029-81509258,N,   D  F  NY         ,张晋波                        ,-,科创A,Y,高端装备,上市,-,74,710077,西高院,-,xgsdb@xihari.com,专业技术服务业,-,-,-,610100,-,-,王辉,"XI’AN HIGH VOLTAGE APPARATUS RESEARCH INSTITUTE CO., LTD.",陕西省西安市莲湖区西二环北段18号,-,-,西安市莲湖区西二环北段18号,31657.95,15967.48,20250902,0.00,-,15690.47,15690.47,0.00
CEO,8,2,复洁环保,688335,上海市,-,294,复洁环保,上海市,"SHANGHAI CEO TECHNOLOGY CO., LTD.",复洁环保科技,2,-,4,20200817,C,   D  F  NY         ,制造业,688335,上海复洁科技股份有限公司,20200817,310000,-,021-55081682,N,   D  F  NY         ,黄文俊                        ,-,科创A,Y,节能环保,上市,-,35,-,复洁环保,-,ir@ceo.sh.cn,专用设备制造业,-,-,-,310000,-,-,李文静,"SHANGHAI CEO TECHNOLOGY CO., LTD.",上海市杨浦区国权北路1688弄A7幢801室,-,-,上海市杨浦区国权北路1688弄湾谷科技园A7幢8楼,14803.46,0.00,20250902,0.00,-,14803.46,14803.46,0.00
SUNSHINE GUOJIAN PHARMACEUTICAL,8,2,三生国健,688336,上海市,-,295,三生国健,上海市,"Sunshine Guojian Pharmaceutical(Shanghai)Co., Ltd.",三生国健,2,-,4,20200722,C,   D  F  NY         ,制造业,688336,三生国健药业(上海)股份有限公司,20200722,310000,-,021-80297676,N,   D  F  NY         ,LOU JING                      ,-,科创A,Y,生物医药,上市,-,27,201203,三生国健,-,ir@3s-guojian.com,医药制造业,-,-,-,310000,-,-,刘彦丽,"Sunshine Guojian Pharmaceutical(Shanghai)Co., Ltd.",上海市中国(上海)自由贸易试验区李冰路399号,-,-,上海浦东张江高科技园区李冰路399号,61678.58,0.00,20250902,0.00,-,61678.58,61678.58,0.00
RIGOL,8,2,普源精电,688337,江苏省,-,296,普源精电,江苏省,"RIGOL TECHNOLOGIES CO., LTD.",普源精电,2,-,4,20220408,C,   D  F  NY         ,制造业,688337,普源精电科技股份有限公司,20220408,320000,-,0512-66706688-688337,N,   D  F  NY         ,王宁                          ,-,科创A,N,高端装备,上市,-,40,215163,普源精电,-,ir@rigol.com,仪器仪表制造业,-,-,-,320500,-,-,程建川,"RIGOL TECHNOLOGIES CO., LTD.",江苏省苏州市高新区科灵路8号,-,-,苏州高新区科灵路8号,19410.40,12598.82,20250902,0.00,-,6811.58,6811.58,0.00
SUCCEEDER,8,2,赛科希德,688338,北京市,-,297,赛科希德,北京市,Beijing Succeeder Technology Inc.,赛科希德,2,-,4,20200806,C,   D  F  NY         ,制造业,688338,北京赛科希德科技股份有限公司,20200806,110000,-,010-89281810-808,N,   D  F  NY         ,吴仕明                        ,-,科创A,Y,生物医药,上市,-,27,102600,赛科希德,-,investor@succeeder.com.cn,医药制造业,-,-,-,110000,-,-,张嘉翃,Beijing Succeeder Technology Inc.,北京市大兴区百利街19号院1号楼C座3层,-,-,北京市大兴区百利街19号院,10614.24,0.00,20250902,0.00,-,10614.24,10614.24,0.00
SINOHYTEC,8,2,亿华通,688339,北京市,-,298,亿华通,北京市,"Beijing SinoHytec Co., Ltd.",亿华通科技,2,-,4,20200810,C,   D  FU NY         ,制造业,688339,北京亿华通科技股份有限公司,20200810,110000,-,62796418-821,N,   D  FU NY         ,张国强                        ,-,科创A,N,新能源,上市,-,38,100192,亿华通,-,sinohytec@autoht.com,电气机械和器材制造业,-,-,-,110000,-,-,康智,"Beijing SinoHytec Co., Ltd.",北京市海淀区西小口路66号中关村东升科技园B-6号楼C座七层C701室,-,-,北京市海淀区西小口路66号中关村东升科技园B-6号楼C座七层C701室,19578.71,0.00,20250902,0.00,-,19578.71,19578.71,0.00
INTELLIFUSION,8,2,云天励飞,688343,广东省,-,299,云天励飞,广东省,"SHENZHEN INTELLIFUSION TECHNOLOGIES CO., LTD.",云天励飞股份,2,-,4,20230404,I,   D  FU NY         ,信息传输、软件和信息技术服务业,688343,深圳云天励飞技术股份有限公司,20230404,440000,-,（0755）2640 6954,N,   D  FU NY         ,陈宁                          ,-,科创A,N,新一代信息技术,上市,-,65,518000,云天励飞,-,ir@intellif.com,软件和信息技术服务业,-,-,-,440300,-,-,邓浩然,"SHENZHEN INTELLIFUSION TECHNOLOGIES CO., LTD.",广东省深圳市龙岗区园山街道荷坳社区龙岗大道8288号大运软件小镇36栋4F05,-,-,深圳市南山区粤海街道深圳湾科技生态园 10 栋 B 座 14-15楼、33楼,35882.67,9499.64,20250902,0.00,-,26383.02,26383.02,0.00
GREENWAY,8,2,博力威,688345,广东省,-,300,博力威,广东省,"GUANGDONG GREENWAY TECHNOLOGY CO.,LTD",博力威,2,-,4,20210611,C,   D  F  NY         ,制造业,688345,广东博力威科技股份有限公司,20210611,440000,-,0769-27282088-889,N,   D  F  NY         ,张志平                        ,-,科创A,Y,节能环保,上市,-,38,-,博力威,-,dms@greenway-battery.com,电气机械和器材制造业,-,-,-,441900,-,-,魏茂芝,"GUANGDONG GREENWAY TECHNOLOGY CO.,LTD",广东省东莞市东城街道同沙同欢路6号,-,-,广东省东莞市东城街道同沙同欢路6号,10114.95,114.95,20250902,0.00,-,10000.00,10000.00,0.00
H-GRACE,8,2,华虹公司,688347,境外,-,301,华虹公司,境外,HUA HONG SEMICONDUCTOR LIMITED,华虹半导体公司,2,-,4,20230807,C,   D  F  NY         ,制造业,688347,华虹半导体有限公司,20230807,980000,-,50809908,N,   D  F  NY         ,唐均君                        ,-,科创A,Y,新一代信息技术,上市,-,39,-,华虹公司,-,ir@hhgrace.com,计算机、通信和其他电子设备制造业,-,-,-,980000,-,-,王鼎,HUA HONG SEMICONDUCTOR LIMITED,香港中环夏慤道12号美国银行中心2212室,-,-,中国上海市张江高科技园区哈雷路288号,40775.00,0.00,20250902,0.00,-,40775.00,40775.00,0.00
APSYSTEMS,8,2,昱能科技,688348,浙江省,-,302,昱能科技,浙江省,"YUNENG TECHNOLOGY CO., LTD.",昱能科技,2,-,4,20220608,C,   D  F  NY         ,制造业,688348,昱能科技股份有限公司,20220608,330000,-,0573-83986968,N,   D  F  NY         ,凌志敏                        ,-,科创A,Y,新能源,上市,-,38,314050,昱能科技,-,public@apsystems.cn,电气机械和器材制造业,-,-,-,330400,-,-,邱志华,"YUNENG TECHNOLOGY CO., LTD.",浙江省嘉兴市南湖区亚太路522号2幢,-,-,浙江省嘉兴市南湖区亚太路522号2幢,15627.74,0.00,20250902,0.00,-,15627.74,15627.74,0.00
SANY RENEWABLE ENERGY,8,2,三一重能,688349,北京市,-,303,三一重能,北京市,"SANY RENEWABLE ENERGY CO.,LTD.",三一重能,2,-,4,20220622,C,   D  F  NY         ,制造业,688349,三一重能股份有限公司,20220622,110000,-,010-60737789,N,   D  F  NY         ,周福贵                        ,-,科创A,Y,新能源,上市,-,38,102206,三一重能,-,sanyresid@sany.com.cn,电气机械和器材制造业,-,-,-,110000,-,-,周利凯,"SANY RENEWABLE ENERGY CO.,LTD.",北京市昌平区北清路三一产业园,-,-,北京市昌平区南口镇三一产业园1号厂房,122640.42,99185.67,20250902,0.00,-,23454.75,23454.75,0.00
FEYMER,8,2,富淼科技,688350,江苏省,-,304,富淼科技,江苏省,"Jiangsu Feymer Technology Co., Ltd.",富淼科技,2,-,4,20210128,C,   D  F  NY         ,制造业,688350,江苏富淼科技股份有限公司,20210128,320000,-,0512-58110625,N,   D  F  NY         ,熊益新                        ,-,科创A,Y,新材料,上市,118029,26,215613,富淼科技,-,IR@feymer.com,化学原料和化学制品制造业,-,-,118029,320500,-,富淼转债,邢燕,"Jiangsu Feymer Technology Co., Ltd.",江苏省苏州市张家港市凤凰镇杨家桥村(飞翔化工集中区),-,富淼转债,江苏省张家港市凤凰镇中山路26号 富淼科技总部,12215.04,0.00,20250902,0.00,-,12215.04,12215.04,0.00
MICROPORT EP,8,2,微电生理,688351,上海市,-,305,微电生理,上海市,"SHANGHAI MICROPORT EP MEDTECH CO., LTD.",微创电生理股份,2,-,4,20220831,C,   D  F  NY         ,制造业,688351,上海微创电生理医疗科技股份有限公司,20220831,310000,-,021-60969600,N,   D  F  NY         ,YIYONG SUN                    ,-,科创A,N,生物医药,上市,-,35,201318,微电生理,-,investors@everpace.com,专用设备制造业,-,-,-,310000,-,-,朱郁,"SHANGHAI MICROPORT EP MEDTECH CO., LTD.",上海市浦东新区周浦镇天雄路588弄1-28号第28幢,-,-,上海市浦东新区周浦镇天雄路588弄1-28号第28幢,47060.00,34574.01,20250902,0.00,-,12485.99,12485.99,0.00
CHIPMORE,8,2,颀中科技,688352,安徽省,-,306,颀中科技,安徽省,"HEFEI CHIPMORE TECHNOLOGY CO., LTD.",颀中科技,2,-,4,20230420,C,   D  F  NY         ,制造业,688352,合肥颀中科技股份有限公司,20230420,340000,-,0512-88185678,N,   D  F  NY         ,杨宗铭                        ,-,科创A,Y,新一代信息技术,上市,-,39,230000,颀中科技,-,irsm@chipmore.com.cn,计算机、通信和其他电子设备制造业,-,-,-,340100,-,-,余成强,"HEFEI CHIPMORE TECHNOLOGY CO., LTD.",安徽省合肥市新站区综合保税区大禹路2350号,-,-,江苏省苏州市工业园区凤里街166号颀中科技（苏州）有限公司,118903.73,82315.62,20250902,0.00,-,36588.11,36588.11,0.00
HSC,8,2,华盛锂电,688353,江苏省,-,307,华盛锂电,江苏省,"JIANGSU HSC NEW ENERGY MATERIALS CO.,LTD.",华盛锂电,2,-,4,20220713,C,   D  F  NY         ,制造业,688353,江苏华盛锂电材料股份有限公司,20220713,320000,-,0512-58782831,N,   D  F  NY         ,沈锦良                        ,-,科创A,Y,节能环保,上市,-,26,215600,华盛锂电,-,huangj@sinohsc.com,化学原料和化学制品制造业,-,-,-,320500,-,-,黄振东,"JIANGSU HSC NEW ENERGY MATERIALS CO.,LTD.",江苏省苏州市扬子江国际化学工业园德盛路1号,-,-,江苏扬子江国际化学工业园青海路10号,15950.00,4042.90,20250902,0.00,-,11907.10,11907.10,0.00
MZT,8,2,明志科技,688355,江苏省,-,308,明志科技,江苏省,"Suzhou Mingzhi Technology Co., Ltd.",明志科技,2,-,4,20210512,C,   D  F  NY         ,制造业,688355,苏州明志科技股份有限公司,20210512,320000,-,0512-63329988,N,   D  F  NY         ,吴勤芳                        ,-,科创A,Y,高端装备,上市,-,33,215216,明志科技,-,securities@mingzhi-tech.com,金属制品业,-,-,-,320500,-,-,范丽,"Suzhou Mingzhi Technology Co., Ltd.",江苏省苏州市吴江区同里镇同肖西路1999号,-,-,苏州市吴江区同里镇同肖西路1999号,12395.61,0.00,20250902,0.00,-,12395.61,12395.61,0.00
JENKEM,8,2,键凯科技,688356,北京市,-,309,键凯科技,北京市,"Jenkem Technology Co., Ltd.",键凯科技,2,-,4,20200826,C,   D  F  NY         ,制造业,688356,北京键凯科技股份有限公司,20200826,110000,-,010-82893760,N,   D  F  NY         ,赵宣                          ,-,科创A,Y,生物医药,上市,-,26,100192,键凯科技,-,ir@jenkem.com,化学原料和化学制品制造业,-,-,-,110000,-,-,陈斌,"Jenkem Technology Co., Ltd.","北京市海淀区西小口路66号中关村东升科技园·北领地C-1楼3层306,308,310,311(东升地区)",-,-,北京市海淀区西小口路66号中关村东升科技园北领地C1楼3层,6065.07,0.00,20250902,0.00,-,6065.07,6065.07,0.00
JALON,8,2,建龙微纳,688357,河南省,-,310,建龙微纳,河南省,"Luoyang Jalon Micro-nano New Materials Co.,Ltd.",建龙微纳,2,-,4,20191204,C,   D  F  NY         ,制造业,688357,洛阳建龙微纳新材料股份有限公司,20191204,410000,-,0379-67758531,N,   D  F  NY         ,李建波                        ,-,科创A,Y,新材料,上市,118032,26,471900,建龙微纳,-,ir@jalon.cn,化学原料和化学制品制造业,-,-,118032,410300,-,建龙转债,高倜,"Luoyang Jalon Micro-nano New Materials Co.,Ltd.",河南省洛阳市偃师区产业集聚区工业区军民路7号,-,建龙转债,河南省洛阳市偃师区洛阳建龙微纳新材料股份有限公司董事会办公室,10005.99,0.00,20250902,0.00,-,10005.99,10005.99,0.00
CHISON MEDICAL,8,2,祥生医疗,688358,江苏省,-,311,祥生医疗,江苏省,"Chison Medical Technologies Co.,Ltd.",祥生医疗科技,2,-,4,20191203,C,   D  F  NY         ,制造业,688358,无锡祥生医疗科技股份有限公司,20191203,320000,-,0510-85271380,N,   D  F  NY         ,莫若理                        ,-,科创A,Y,生物医药,上市,-,35,214028,祥生医疗,-,info@chison.com.cn,专用设备制造业,-,-,-,320200,-,-,周峰,"Chison Medical Technologies Co.,Ltd.",江苏省无锡市新吴区长江南路3号,-,-,无锡市新吴区新辉环路9号,11212.45,0.00,20250902,0.00,-,11212.45,11212.45,0.00
SANFU TECHNOLOGY,8,2,三孚新科,688359,广东省,-,312,三孚新科,广东省,"GUANGZHOU SANFU NEW MATERIALS TECHNOLOGY CO., LTD.",三孚新材料科技,2,-,4,20210521,C,   D  F  NY         ,制造业,688359,广州三孚新材料科技股份有限公司,20210521,440000,-,020-34134354,N,   D  F  NY         ,上官文龙                      ,-,科创A,Y,新材料,上市,-,26,510663,三孚新科,-,sfxk@gzsanfu.com.cn,化学原料和化学制品制造业,-,-,-,440100,-,-,刘华民,"GUANGZHOU SANFU NEW MATERIALS TECHNOLOGY CO., LTD.",广东省广州市黄埔区中新广州知识城凤凰三横路57号,-,-,广州市中新广州知识城九龙工业园凤凰三横路57号,9775.91,0.00,20250902,0.00,-,9775.91,9775.91,0.00
DAMON,8,2,德马科技,688360,浙江省,-,313,德马科技,浙江省,"DAMON TECHNOLOGY GROUP CO.,LTD.",德马科技,2,-,4,20200602,C,   D  F  NY         ,制造业,688360,德马科技集团股份有限公司,20200602,330000,-,0572-3826015,N,   D  F  NY         ,卓序                          ,-,科创A,Y,高端装备,上市,-,34,313023,德马科技,-,ir@damon-group.com,通用设备制造业,-,-,-,330500,-,-,黄海,"DAMON TECHNOLOGY GROUP CO.,LTD.",浙江省湖州市埭溪镇上强工业区,-,-,浙江省湖州市埭溪镇上强工业区茅坞路69号,26374.57,1145.96,20250902,0.00,-,25228.60,25228.60,0.00
SKYVERSE,8,2,中科飞测,688361,广东省,-,314,中科飞测,广东省,"SKYVERSE TECHNOLOGY CO., LTD.",中科飞测,2,-,4,20230519,C,   D  F  NY         ,制造业,688361,深圳中科飞测科技股份有限公司,20230519,440000,-,0755-26418302,N,   D  F  NY         ,陈鲁                          ,-,科创A,N,新一代信息技术,上市,-,35,518110,中科飞测,-,IR@skyverse.cn,专用设备制造业,-,-,-,440300,-,-,古凯男,"SKYVERSE TECHNOLOGY CO., LTD.","广东省深圳市龙华区观澜街道新澜社区观光路1301-14号101,102",-,-,深圳市龙华区观澜街道观光路银星科技园1301号,32159.18,7330.08,20250902,0.00,-,24829.11,24829.11,0.00
FHEC,8,2,甬矽电子,688362,浙江省,-,315,甬矽电子,浙江省,"FOREHOPE ELECTRONIC (NINGBO) CO., LTD.",甬矽电子,2,-,4,20221116,C,   D  F  NY         ,制造业,688362,甬矽电子(宁波)股份有限公司,20221116,330000,-,0574-58121888,N,   D  F  NY         ,王顺波                        ,-,科创A,Y,新一代信息技术,上市,-,39,315400,甬矽电子,-,zhengquanbu@forehope-elec.com,计算机、通信和其他电子设备制造业,-,-,118057,330200,-,-,李大林,"FOREHOPE ELECTRONIC (NINGBO) CO., LTD.",浙江省宁波市余姚市中意宁波生态园兴舜路22号,-,甬矽转债,浙江省余姚市中意宁波生态园滨海大道60号,40962.59,12983.50,20250902,0.00,-,27979.09,27979.09,0.00
BLOOMAGE BIOTECH,8,2,华熙生物,688363,山东省,-,316,华熙生物,山东省,Bloomage Biotechnology Corporation Limited,华熙生物,2,-,4,20191106,C,   D  F  NY         ,制造业,688363,华熙生物科技股份有限公司,20191106,370000,-,010-85670603,N,   D  F  NY         ,赵燕                          ,-,科创A,Y,生物医药,上市,-,26,100022,华熙生物,否,ir@bloomagebiotech.com,化学原料和化学制品制造业,-,-,-,370100,-,-,李亦争,Bloomage Biotechnology Corporation Limited,山东省济南市高新技术开发区天辰大街678号,-,-,北京朝阳区建国门外大街甲六号华熙国际中心D座33层,48167.82,0.00,20250902,0.00,-,48167.82,48167.82,0.00
RAYCLOUD,8,2,光云科技,688365,浙江省,-,317,光云科技,浙江省,"Hangzhou Raycloud Technology Co.,Ltd",光云科技,2,-,4,20200429,I,   D  F  NY         ,信息传输、软件和信息技术服务业,688365,杭州光云科技股份有限公司,20200429,330000,-,0571-81025116,N,   D  F  NY         ,谭光华                        ,-,科创A,Y,新一代信息技术,上市,-,65,310052,光云科技,-,gyir@raycloud.com,软件和信息技术服务业,-,-,-,330100,-,-,刘宇,"Hangzhou Raycloud Technology Co.,Ltd",浙江省杭州市滨江区浦沿街道坚塔街599号10层1001室,-,-,浙江省杭州市滨江区浦沿街道坚塔街599号光云大厦10层,42582.47,0.00,20250902,0.00,-,42582.47,42582.47,0.00
